run_id,split,method,state_id,p,theta,c_true,c_hat,n_true,n_hat,abs_err_c,abs_err_n,rmse_c,rmse_n,ci90_low,ci90_high,ci95_low,ci95_high,covered90,covered95,shots_used,abstained,shift_score,backend,noise,policy
run_7_sweep_sim_adaptive,test,fixed_nn_scaled_conformal,test_0006,0.9473684210526315,0.667588438887831,0.8956038740504925,0.8428953886032104,0.44744862542414565,0.3711612820625305,0.052708485447282016,0.07628734336161513,0.08351288453028025,0.05102502311784708,0.6303441843362791,1.0554465928701418,0.5886910548067964,1.0970997223996246,1,1,2000,1,0.028544443297104042,sim,ideal,fixed
run_7_sweep_sim_adaptive,test,fixed_nn_conformal,test_0007,0.05263157894736842,0.667588438887831,0.0,-0.058900199830532074,0.0,-0.015059323981404305,0.058900199830532074,0.015059323981404305,0.08351288453028025,0.05102502311784708,-0.21026886877268602,0.09246846911162188,-0.24580847950271167,0.12800807984164753,1,1,2000,1,0.02422739700336688,sim,ideal,fixed
run_7_sweep_sim_adaptive,test,fixed_nn_naive,test_0007,0.05263157894736842,0.667588438887831,0.0,-0.058900199830532074,0.0,-0.015059323981404305,0.058900199830532074,0.015059323981404305,0.08351288453028025,0.05102502311784708,-0.20252448411143892,0.08472408445037477,-0.23054873470283538,0.11274833504177123,1,1,2000,1,0.02422739700336688,sim,ideal,fixed
run_7_sweep_sim_adaptive,test,fixed_nn_scaled_conformal,test_0007,0.05263157894736842,0.667588438887831,0.0,-0.058900199830532074,0.0,-0.015059323981404305,0.058900199830532074,0.015059323981404305,0.08351288453028025,0.05102502311784708,-0.15420307319075222,0.036402673529688054,-0.17287933965697208,0.05507893999590793,1,1,2000,1,0.02422739700336688,sim,ideal,fixed
run_7_sweep_sim_adaptive,test,fixed_nn_conformal,test_0008,0.2631578947368421,0.5497787143782138,0.0,0.08482576906681061,0.0,0.042035363614559174,0.08482576906681061,0.042035363614559174,0.08351288453028025,0.05102502311784708,-0.06654289987534334,0.23619443800896456,-0.10208251060536899,0.2717340487389902,1,1,2000,1,0.020967399528962587,sim,ideal,fixed
run_7_sweep_sim_adaptive,test,fixed_nn_naive,test_0008,0.2631578947368421,0.5497787143782138,0.0,0.08482576906681061,0.0,0.042035363614559174,0.08482576906681061,0.042035363614559174,0.08351288453028025,0.05102502311784708,-0.058798515214096236,0.22845005334771745,-0.0868227658054927,0.2564743039391139,1,1,2000,1,0.020967399528962587,sim,ideal,fixed
run_7_sweep_sim_adaptive,test,fixed_nn_scaled_conformal,test_0008,0.2631578947368421,0.5497787143782138,0.0,0.08482576906681061,0.0,0.042035363614559174,0.08482576906681061,0.042035363614559174,0.08351288453028025,0.05102502311784708,0.0024632451745294492,0.16718829295909177,-0.013677133271653957,0.18332867140527517,0,1,2000,1,0.020967399528962587,sim,ideal,fixed
run_7_sweep_sim_adaptive,test,fixed_nn_conformal,test_0009,0.7894736842105263,0.43196898986859655,0.5202777659368636,0.5989165902137756,0.249468650685815,0.23209114372730255,0.07863882427691204,0.01737750695851245,0.08351288453028025,0.05102502311784708,0.4475479212716217,0.7502852591559296,0.41200831054159603,0.7858248698859552,1,1,2000,1,0.02824269894307677,sim,ideal,fixed
run_7_sweep_sim_adaptive,test,fixed_nn_naive,test_0009,0.7894736842105263,0.43196898986859655,0.5202777659368636,0.5989165902137756,0.249468650685815,0.23209114372730255,0.07863882427691204,0.01737750695851245,0.08351288453028025,0.05102502311784708,0.4552923059328688,0.7425408744946824,0.42726805534147233,0.770565125086079,1,1,2000,1,0.02824269894307677,sim,ideal,fixed
run_7_sweep_sim_adaptive,test,fixed_nn_scaled_conformal,test_0009,0.7894736842105263,0.43196898986859655,0.5202777659368636,0.5989165902137756,0.249468650685815,0.23209114372730255,0.07863882427691204,0.01737750695851245,0.08351288453028025,0.05102502311784708,0.44574935228669577,0.7520838281408555,0.41573355057409944,0.7820996298534518,1,1,2000,1,0.02824269894307677,sim,ideal,fixed
run_7_sweep_sim_adaptive,test,fixed_nn_conformal,test_0010,0.6842105263157894,0.0,0.0,-0.009648852050304413,0.0,-0.0021323971450328827,0.009648852050304413,0.0021323971450328827,0.08351288453028025,0.05102502311784708,-0.16101752099245836,0.14171981689184954,-0.196557131722484,0.1772594276218752,1,1,2000,1,0.02045560129330065,sim,ideal,fixed
run_7_sweep_sim_adaptive,test,fixed_nn_naive,test_0010,0.6842105263157894,0.0,0.0,-0.009648852050304413,0.0,-0.0021323971450328827,0.009648852050304413,0.0021323971450328827,0.08351288453028025,0.05102502311784708,-0.15327313633121126,0.13397543223060243,-0.18129738692260772,0.1619996828219989,1,1,2000,1,0.02045560129330065,sim,ideal,fixed
run_7_sweep_sim_adaptive,test,fixed_nn_scaled_conformal,test_0010,0.6842105263157894,0.0,0.0,-0.009648852050304413,0.0,-0.0021323971450328827,0.009648852050304413,0.0021323971450328827,0.08351288453028025,0.05102502311784708,-0.09466973154452471,0.07537202744391588,-0.11133106130973212,0.0920333572091233,1,1,2000,1,0.02045560129330065,sim,ideal,fixed
run_7_sweep_sim_adaptive,test,fixed_nn_conformal,test_0011,0.2631578947368421,0.19634954084936207,0.0,0.014599420130252838,0.0,-0.005579795688390732,0.014599420130252838,0.005579795688390732,0.08351288453028025,0.05102502311784708,-0.1367692488119011,0.1659680890724068,-0.17230885954192676,0.20150769980243244,1,1,2000,1,0.025612772040338593,sim,ideal,fixed
run_7_sweep_sim_adaptive,test,fixed_nn_naive,test_0011,0.2631578947368421,0.19634954084936207,0.0,0.014599420130252838,0.0,-0.005579795688390732,0.014599420130252838,0.005579795688390732,0.08351288453028025,0.05102502311784708,-0.129024864150654,0.15822370441115968,-0.15704911474205047,0.18624795500255614,1,1,2000,1,0.025612772040338593,sim,ideal,fixed
run_7_sweep_sim_adaptive,test,fixed_nn_scaled_conformal,test_0011,0.2631578947368421,0.19634954084936207,0.0,0.014599420130252838,0.0,-0.005579795688390732,0.014599420130252838,0.005579795688390732,0.08351288453028025,0.05102502311784708,-0.07888146718417165,0.10808030744467732,-0.0972006835878987,0.12639952384840436,1,1,2000,1,0.025612772040338593,sim,ideal,fixed
